id,duration,gross,movie_title,budget,title_year,imdb_score
4031,102,,Day One,3400000,2012,6.6
4032,93,17311,The Dead Girl,,2006,6.7
4033,115,610968,The Hunt,3800000,2012,8.3
4034,94,,A Christmas Story,4000000,1983,8.1
4035,91,8108247,Bella,3300000,2006,7.4
4036,98,,Class of 1984,4300000,1982,6.6
4037,97,,The Opposite Sex,3300000,2014,4.5
4038,92,7680,Dreaming of Joseph Lees,2000000,1999,6.4
4039,128,3766595,The Class,,2008,7.5
4040,136,,Rosemary's Baby,2300000,1968,8
4041,113,,The Man Who Shot Liberty Valance,3200000,1962,8.1
4042,99,2277396,Adam,,2009,7.2
4043,101,6517198,Maria Full of Grace,3000000,2004,7.5
4044,105,5776314,Beginners,3200000,2010,7.2
4045,95,,Feast,3200000,2005,6.4
4046,109,142000000,Animal House,3000000,1978,7.6
4047,110,51100000,Goldfinger,3000000,1964,7.8
4048,108,,Antiviral,3200000,2012,5.7
4049,118,,It's a Wonderful Life,3180000,1946,8.6
4050,94,16500000,Trainspotting,3500000,1996,8.2
4051,115,38200000,The Original Kings of Comedy,3000000,2000,6.6
4052,98,84700000,Paranormal Activity 2,3000000,2010,5.7
4053,91,24800000,Waking Ned Devine,3000000,1998,7.4
4054,120,21200000,Bowling for Columbine,4000000,2002,8
4055,109,377420,Coming Home,,2014,7.3
4056,87,30000000,A Nightmare on Elm Street 2: Freddy's Revenge,2200000,1985,5.4
4057,117,21000000,A Room with a View,3000000,1985,7.4
4058,85,64400000,The Purge,3000000,2013,5.7
4059,110,48100000,Sinister,3000000,2012,6.8
4060,113,19200000,Martin Lawrence Live: Runteldat,3000000,2002,5.4
4061,108,,Cat on a Hot Tin Roof,3000000,1958,8.1
4062,95,,Beneath the Planet of the Apes,3000000,1970,6.1
4063,98,24600000,Air Bud,3000000,1997,5.1
4064,93,,Pokemon 3: The Movie,16000000,2000,5.6
4065,86,19500000,Jason Lives: Friday the 13th Part VI,3000000,1986,5.9
4066,161,27200000,The Bridge on the River Kwai,3000000,1957,8.2
4067,100,15400000,Spaced Invaders,3000000,1990,5.3
4068,120,,Family Plot,4490375,1976,6.8
4069,125,,The Apartment,3000000,1960,8.3
4070,91,15900000,Jason Goes to Hell: The Final Friday,2500000,1993,4.3
4071,128,,Torn Curtain,6000000,1966,6.7
4072,100,11700000,Dave Chappelle's Block Party,3000000,2005,7.2
4073,84,229094,Slow West,,2015,6.9
4074,97,,Krush Groove,3000000,1985,6.6
4075,84,10000000,Next Day Air,3000000,2009,5.9
4076,146,,Elmer Gantry,3000000,1960,7.9
4077,186,,Judgment at Nuremberg,3000000,1961,8.3
4078,94,9016377,Trippin',,1999,5.2
4079,11,,"Robot Chicken            ",,,7.8
4080,126,,Red River,3000000,1948,7.8
4081,99,7059537,Phat Girlz,3000000,2006,3
4082,109,8114507,Before Midnight,3000000,2013,7.9
4083,95,7888703,Teen Wolf Too,3000000,1987,3.2
4084,97,7282851,Phantasm II,3000000,1988,6.5
4085,94,6879730,Woman Thou Art Loosed,,2004,6.9
4086,90,5844929,Real Women Have Curves,3000000,2002,7
4087,197,,"Deadline Gallipoli            ",15000000,,7.4
4088,117,3222857,Water,,2005,7.8
4089,96,4170647,East Is East,1900000,1999,6.9
4090,82,4142507,Whipped,3000000,2000,4.4
4091,109,4109095,Kama Sutra: A Tale of Love,3000000,1996,6
4092,90,4033268,Please Give,,2010,6.6
4093,89,,Willy Wonka & the Chocolate Factory,3000000,1971,7.8
4094,98,3902679,Warlock: The Armageddon,3000000,1993,5.3
4095,95,3559990,8 Heads in a Duffel Bag,3000000,1997,5.3
4096,94,,Days of Heaven,3000000,1978,8
4097,104,3287435,Thirteen Conversations About One Thing,4500000,2001,7.1
4098,87,3071947,Jawbreaker,3500000,1999,5.4
4099,108,2961991,Basquiat,3300000,1996,6.9
4100,86,4063238,Frances Ha,,2012,7.4
4101,94,2912363,Tsotsi,3000000,2005,7.3
4102,134,3000000,Happiness,3000000,1998,7.8
4103,89,2223990,DysFunktional Family,3000000,2003,6.6
4104,102,1821983,Tusk,3000000,2014,5.4
4105,120,2181290,Oldboy,3000000,2003,8.4
4106,110,2848578,Letters to God,3500000,2010,6.3
4107,86,703002,Hobo with a Shotgun,3000000,2011,6.1
4108,101,3105269,Compadres,3000000,2016,5
4109,102,,Freeway,3000000,1996,6.9
4110,87,252726,Love's Abiding Joy,3000000,2006,7.2
4111,123,373060,Fish Tank,,2009,7.3
4112,99,1007535,Damsels in Distress,,2011,5.7
4113,173,,"Creature            ",,,5
4114,87,418268,Bachelorette,3000000,2012,5.3
4115,44,,"BrainDead            ",,,7.9
4116,120,,Brave New Girl,,2004,5
4117,93,200803,Tim and Eric's Billion Dollar Movie,3000000,2012,5.3
4118,111,33600000,The Gambler,25000000,2014,6
4119,60,,"The Grand            ",,,7.6
4120,98,95016,Summer Storm,2700000,2004,7.4
4121,100,73678,Fort McCoy,3000000,2011,5.9
4122,88,143000,Chain Letter,5000000,2009,4.1
4123,97,39852,Just Looking,3000000,1999,6.7
4124,122,22000,The Divide,3000000,2011,5.8
4125,86,128937,The Eclipse,,2009,6.2
4126,83,,Demonic,3000000,2015,5.3
4127,80,,My Big Fat Independent Movie,3000000,2005,3.3
4128,108,334000000,Alice in Wonderland,200000000,2010,6.5
4129,90,,The Deported,3000000,2009,6.2
4130,96,5005,Tanner Hall,3000000,2009,5.9
4131,85,,Open Road,3000000,2013,5.5
4132,83,,They Came Together,,2014,5.5
4133,80,,30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo,3000000,2013,2.6
4134,90,,Never Back Down 2: The Beatdown,3000000,2011,5.8
4135,92,,Point Blank,3000000,1967,7.4
4136,100,,Four Single Fathers,3000000,2009,5.1
4137,88,,Enter the Dangerous Mind,800000,2013,5.2
4138,95,,Something Wicked,3000000,2014,4.8
4139,82,,AWOL-72,3000000,2015,3.9
4140,97,,Iguana,3000000,1988,6.2
4141,105,201000000,Cinderella,95000000,2015,7
4142,94,,Chicago Overcoat,3000000,2009,6.2
4143,95,,Barry Munday,,2010,5.9
4144,113,5595428,Central Station,2900000,1998,8
4145,136,,Pocketful of Miracles,2900000,1961,7.3
4146,80,,Close Range,3000000,2015,4.9
4147,105,3123749,Boynton Beach Club,1500000,2005,6.5
4148,90,,Amnesiac,3000000,2014,4.3
4149,93,100675,Freakonomics,3000000,2010,6.4
4150,107,,The Omen,2800000,1976,7.6
4151,89,3645438,High Tension,2200000,2003,6.8
4152,90,,Griff the Invisible,,2010,6.1
4153,89,,Unnatural,3000000,2015,4
4154,116,22200000,Hustle & Flow,8000000,2005,7.4
4155,120,25000000,Some Like It Hot,2883848,1959,8.3
4156,88,19200000,Friday the 13th Part VII: The New Blood,2800000,1988,5.3
4157,102,22200000,The Wizard of Oz,2800000,1939,8.1
4158,106,86300000,Young Frankenstein,2800000,1974,8
4159,95,952620,Diary of the Dead,2000000,2007,5.7
4160,144,,Lage Raho Munna Bhai,120000000,2006,8.2
4161,113,9054736,Ulee's Gold,2700000,1997,7.1
4162,118,,The Black Stallion,2700000,1979,7.4
4163,141,,Sardaar Ji,3000000,2015,6.6
4164,90,,Journey to Saturn,,2008,5.7
4165,109,,Donovan's Reef,2686585,1963,6.9
4166,95,,The Dress,2650000,1996,7
4167,122,,A Guy Named Joe,2627000,1943,7
4168,93,120000000,Blazing Saddles,2600000,1974,7.8
4169,97,32600000,Friday the 13th: The Final Chapter,1800000,1984,5.9
4170,82,3826455,Ida,,2013,7.4
4171,140,3130592,Maurice,2600000,1987,7.8
4172,86,475000,Beer League,2800000,2006,6
4173,109,10700000,The Astronaut's Wife,34000000,1999,5.3
4174,105,2276368,Riding Giants,,2004,7.9
4175,66,38108,Timecrimes,2600000,2007,7.2
4176,99,,Silver Medallist,15000000,2009,7.4
4177,100,,Timber Falls,2600000,2007,5.3
4178,103,,Singin' in the Rain,2540800,1952,8.3
4179,97,,"Fat, Sick & Nearly Dead",2500000,2010,7.6
4180,86,40000000,A Haunted House,2500000,2013,5.1
4181,87,33300000,2016: Obama's America,2500000,2012,5.1
4182,119,33400000,Halloween II,15000000,2009,4.9
4183,149,25800000,That Thing You Do!,26000000,1996,6.9
4184,98,14400000,Halloween III: Season of the Witch,2500000,1982,4.6
4185,98,,Escape from the Planet of the Apes,2500000,1971,6.3
4186,112,,Hud,2500000,1963,7.9
4187,75,32200000,Kevin Hart: Let Me Explain,2500000,2013,6.7
4188,104,6401336,My Own Private Idaho,2500000,1991,7.1
4189,102,26800000,Garden State,2500000,2004,7.6
4190,105,5400000,Before Sunrise,2500000,1995,8.1
4191,99,,Sur le seuil,3200000,2003,6.6
4192,107,1282084,Jesus' Son,2500000,1999,7
4193,96,1186323,Saving Face,,2004,7.6
4194,101,1094998,Brick Lane,,2007,6.7
4195,89,3325638,Robot & Frank,2500000,2012,7.1
4196,106,395592,My Life Without Me,2000000,2003,7.6
4197,95,6851969,The Spectacular Now,2500000,2013,7.1
4198,34,333658,Marilyn Hotchkiss' Ballroom Dancing and Charm School,34000,1990,7.1
4199,101,13000000,Religulous,2500000,2008,7.7
4200,112,173783,Fuel,2500000,2008,7.6
4201,100,118666,Valley of the Heart's Delight,2500000,2006,6.6
4202,92,114000000,Dodgeball: A True Underdog Story,20000000,2004,6.7
4203,100,71904,Eye of the Dolphin,2500000,2006,5.7
4204,80,99851,8: The Mormon Proposition,2500000,2010,7.1
4205,106,115504,The Other End of the Line,14000000,2008,6.2
4206,103,5725,Anatomy,8400000,2000,6.1
4207,90,75727,Sleep Dealer,2500000,2008,5.9
4208,96,322157,Super,2500000,2010,6.8
4209,89,,Christmas Mail,2500000,2010,5.8
4210,87,,Stung,2500000,2015,5
4211,94,,Antibirth,3500000,2016,6.3
4212,120,5731103,Get on the Bus,2400000,1996,6.8
4213,101,978908,Thr3e,2400000,2006,5.1
4214,84,438653,Idiocracy,,2006,6.6
4215,110,,The Rise of the Krays,2500000,2015,5
4216,101,327919,This Is England,1500000,2006,7.7
4217,101,,Alien Uprising,2500000,2012,3.1
4218,101,,Bathing Beauty,2361000,1944,6.5
4219,105,178739,Go for It!,2450000,2011,3.9
4220,97,565592,"Dancer, Texas Pop. 81",,1998,6.8
4221,108,,Show Boat,2295429,1951,7
4222,95,27012,Redemption Road,,2010,5.9
4223,108,,The Calling,,2014,5.8
4224,90,,The Brave Little Toaster,2300000,1987,7.3
4225,120,76400000,Fantasia,2280000,1940,7.8
4226,104,,The French Connection,1800000,1971,7.8
4227,90,,8 Days,2500000,2014,6.9
4228,91,36200000,Friday the 13th Part III,4000000,1982,5.7
4229,92,21300000,Friday the 13th: A New Beginning,2200000,1985,4.7
4230,117,379643,The Last Sin Eater,2200000,2007,5.9
4231,120,13000000,Do You Believe?,2300000,2015,5.9
4232,90,,Impact Point,2200000,2008,4.3
4233,119,,The Valley of Decision,2160000,1945,7.5
4234,90,,Eden,,2015,4.8
4235,90,,Chicken Tikka Masala,1200000,2005,5.8
4236,97,,Always Woodstock,2400000,2014,5.3
4237,90,,Jack Brooks: Monster Slayer,2500000,2007,6
4238,172,23700000,The Best Years of Our Lives,2100000,1946,8.1
4239,115,510092,Bully,,2001,7
4240,89,313436,Elling,15500000,2001,7.6
4241,125,3330,Mi America,2100000,2015,7.2
4242,78,,[Rec],1500000,2007,7.5
4243,89,,Lies in Plain Sight,2100000,2010,6.3
4244,100,,Sharkskin,2100000,2015,6.7
4245,77,,Containment,,2015,4.8
4246,81,,The Timber,2100000,2015,5.5
4247,115,24800000,From Russia with Love,2000000,1963,7.5
4248,96,792966,The Toxic Avenger Part II,2300000,1989,5.1
4249,60,,"In the Heat of the Night            ",,,7.4
4250,89,,Sleeper,2000000,1973,7.3
4251,100,14700000,It Follows,2000000,2014,6.9
4252,88,,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,2000000,1972,6.8
4253,129,,To Kill a Mockingbird,2000000,1962,8.4
4254,87,9003011,Mad Max 2: The Road Warrior,2000000,1981,7.6
4255,102,11500000,The Legend of Drunken Master,2000000,1994,7.6
4256,152,,Lolita,2000000,1962,7.7
4257,118,11500000,Boys Don't Cry,2000000,1999,7.6
4258,86,12600000,Silent House,2000000,2011,5.3
4259,137,11300000,The Lives of Others,2000000,2006,8.5
4260,129,34500000,Courageous,2000000,2011,7
4261,134,,The Hustler,2000000,1961,8
4262,119,,Boom Town,1614000,1940,7.1
4263,80,7002255,The Triplets of Belleville,9500000,2003,7.8
4264,89,6719300,Smoke Signals,2000000,1998,7.2
4265,101,6003587,American Splendor,,2003,7.5
4266,80,5792822,Before Sunset,2700000,2004,8
4267,115,5383834,Amores Perros,2000000,2000,8.1
4268,100,4599680,Thirteen,1500000,2003,6.8
4269,118,,Gentleman's Agreement,2000000,1947,7.4
4270,100,6531491,Winter's Bone,2000000,2010,7.2
4271,106,4581222,Touching the Void,,2003,8.1
4272,106,,Alexander's Ragtime Band,2000000,1938,7
4273,91,3885134,Me and You and Everyone We Know,2000000,2005,7.4
4274,105,4311834,Inside Job,,2010,8.3
4275,96,3590010,We Are Your Friends,2000000,2015,6.1
4276,116,3300230,Ghost Dog: The Way of the Samurai,,1999,7.5
4277,116,3335839,Harsh Times,2000000,2005,7
4278,97,2557668,Captive,2000000,2015,5.3
4279,101,2506446,Full Frontal,2000000,2002,4.7
4280,98,7369373,Witchboard,2000000,1986,5.7
4281,22,,"Strangers with Candy            ",,,8.1
4282,150,4414535,Hamlet,18000000,1996,7.8
4283,101,1984378,Shortbus,2000000,2006,6.5
4284,90,2283276,Waltz with Bashir,1500000,2008,8
4285,120,1098224,"The Book of Mormon Movie, Volume 1: The Journey",2000000,2003,3.3
4286,102,1430185,No End in Sight,2000000,2007,8.3
4287,102,1477002,The Diary of a Teenage Girl,2000000,2015,6.9
4288,60,,"Get Real            ",,,7.3
4289,100,1134049,In the Shadow of the Moon,2000000,2007,8.1
4290,104,977600,Meek's Cutoff,,2010,6.5
4291,89,653621,Inside Deep Throat,2000000,2005,6.8
4292,99,110000,Dinner Rush,,2000,7.3
4293,96,444354,Clockwatchers,,1997,6.4
4294,86,535249,The Virginity Hit,3400000,2010,4.6
4295,98,,Subway,17000000,1985,6.5
4296,96,371081,House of D,6000000,2004,7
4297,94,347578,Teeth,,2007,5.4
4298,91,124494,Six-String Samurai,2000000,1998,6.7
4299,,,Hum To Mohabbat Karega,,2000,2.8
4300,90,120620,It's All Gone Pete Tong,,2004,7.4
4301,85,100669,Saint John of Las Vegas,3800000,2009,5.8
4302,96,,24 7: Twenty Four Seven,,1997,7.1
4303,129,186354,Stonewall,13500000,2015,4.5
4304,60,,"Eureka            ",,,7.9
4305,93,55202,Roadside Romeo,,2008,5.3
4306,100,,This Thing of Ours,,2003,5.4
4307,97,549632,The Lost Medallion: The Adventures of Billy Stone,,2013,4.8
4308,94,137945,The Last Five Years,,2014,5.9
4309,95,17580,The Missing Person,1500000,2009,6.2
4310,97,,Return of the Living Dead III,2000000,1993,5.9
4311,92,12667,London,14000,2005,6.6
4312,96,198407,Sherrybaby,2000000,2006,6.6
4313,85,14000000,Stealing Harvard,25000000,2002,5.1
4314,87,,Circle,,2015,6
4315,91,5824,Eden Lake,,2008,6.8
4316,99,2843,Plush,,2013,5.4
4317,88,,Vampire Killers,,2009,5.2
4318,119,4958,Gangster's Paradise: Jerusalema,2000000,2008,7.8
4319,99,,Freeze Frame,2000000,2004,6.4
4320,92,,Grave Encounters,100000,2011,6.1
4321,86,,Stitches,,2012,5.7
4322,83,,Nine Dead,2000000,2010,5.5
4323,81,,"To Be Frank, Sinatra at 100",2000000,2015,7.4
4324,82,,Bananas,2000000,1971,7.1
4325,102,13220,Supercapitalist,,2012,3.9
4326,90,,Rockaway,2000000,2007,4.6
4327,30,,"Wings            ",,,7.3
4328,92,7927,The Lady from Shanghai,2300000,1947,7.7
4329,88,,No Man's Land: The Rise of Reeker,2000000,2008,4.9
4330,97,,Highway,14000000,2002,6.3
4331,96,,Small Apartments,2000000,2012,6.1
4332,87,,Coffee Town,2000000,2013,6.6
4333,106,2436,The Ghastly Love of Johnny X,2000000,2012,5.7
4334,107,4556,All Is Bright,,2013,5.6
4335,80,,The Torture Chamber of Dr. Sadism,,1967,6
4336,91,,Straight A's,2000000,2013,5.7
4337,99,,A Funny Thing Happened on the Way to the Forum,2000000,1966,7
4338,102,,Slacker Uprising,2000000,2007,5.3
4339,108,,The Legend of Hell's Gate: An American Conspiracy,2000000,2011,4.4
4340,88,,The Walking Deceased,1250000,2015,3.4
4341,89,,The Curse of Downers Grove,2000000,2015,4.5
4342,92,,Shark Lake,2000000,2015,3.4
4343,99,4600000,River's Edge,1900000,1986,7.1
4344,103,1420578,Northfork,1900000,2003,6.4
4345,90,,The Marine 4: Moving Target,1950000,2015,5.2
4346,95,1028658,Buried,3000000,2010,7
4347,97,466702,Submarine,,2010,7.3
4348,108,,The Square,1500000,2013,8.1
4349,95,18435,One to Another,1400000,2006,5.8
4350,100,35300000,Carrie,30000000,2013,5.9
4351,160,95236,ABCD (Any Body Can Dance),,2013,6.4
4352,101,26500000,A Nightmare on Elm Street,1800000,1984,7.5
4353,90,2957978,Man on Wire,1000000,2008,7.8
4354,86,,Abandoned,,2015,6.3
4355,89,444044,Brotherly Love,1900000,2015,7.2
4356,87,41000000,The Last Exorcism,1800000,2010,5.6
4357,98,1445366,Nowhere Boy,,2009,7.2
4358,125,,A Streetcar Named Desire,1800000,1951,8
4359,95,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1800000,1964,8.5
4360,118,5709616,El crimen del padre Amaro,1800000,2002,6.8
4361,93,12800000,Beasts of the Southern Wild,1800000,2012,7.3
4362,96,,Battle for the Planet of the Apes,1800000,1973,5.5
4363,109,3050934,Songcatcher,1800000,2000,7.3
4364,109,841206,Higher Ground,,2011,6.3
4365,155,,Vaalu,150000000,2015,5.1
4366,90,638476,The Greatest Movie Ever Sold,1500000,2011,6.6
4367,93,,Ed and His Dead Mother,1800000,1993,6.1
4368,108,505295,Travelers and Magicians,1800000,2003,7.5
4369,114,,Hang 'Em High,1800000,1968,7
4370,87,,Deadline - U.S.A.,,1952,7.2
4371,113,,Sublime,1800000,2007,5.3
4372,87,,A Beginner's Guide to Snuff,,2016,8.7
4373,90,,Independence Daysaster,1800000,2013,3.4
4374,111,,Dysfunctional Friends,1800000,2012,5.4
4375,81,7267324,Run Lola Run,3500000,1998,7.8
4376,93,145540,May,500000,2002,6.7
4377,90,,Against the Wild,2000000,2013,4.7
4378,112,,Living Dark: The Story of Ted the Caver,1750000,2013,6.3
4379,106,12600000,Under the Same Moon,,2007,7.4
4380,88,,Conquest of the Planet of the Apes,1700000,1972,6.1
4381,138,35900000,In the Bedroom,1700000,2001,7.5
4382,105,92401,I Spit on Your Grave,2000000,2010,6.3
4383,98,1943649,"Happy, Texas",1700000,1999,6.3
4384,86,992238,My Summer of Love,1700000,2004,6.8
4385,104,4231500,The Lunchbox,1000000,2013,7.8
4386,100,396035,Yes,1000000,2004,6.9
4387,126,,You Can't Take It with You,1644736,1938,8
4388,118,,From Here to Eternity,1650000,1953,7.8
4389,103,,She Wore a Yellow Ribbon,1600000,1949,7.4
4390,102,2507106,Grace Unplugged,,2013,6.1
4391,84,6026908,Foolish,2000000,1999,4.3
4392,,2592808,N-Secure,,2010,3.5
4393,95,1060591,Caramel,1300000,2007,7.2
4394,92,,Out of the Dark,,2014,4.7
4395,90,155972,The Bubble,1500000,2006,7.3
4396,113,,The Conversation,1600000,1974,7.9
4397,,129319,Dil Jo Bhi Kahey...,70000000,2005,5.1
4398,123,26893,Mississippi Mermaid,1600000,1969,7.2
4399,111,2580,I Love Your Work,1650000,2003,5.4
4400,99,,Cabin Fever,,2016,3.7
4401,110,58900000,Dawn of the Dead,26000000,2004,7.4
4402,108,19100000,Waitress,2000000,2007,7.1
4403,92,11800000,Bloodsport,1100000,1988,6.8
4404,120,,Mr. Smith Goes to Washington,1500000,1939,8.2
4405,91,7417210,Kids,1500000,1995,7
4406,88,7362100,The Squid and the Whale,1500000,2005,7.4
4407,97,7022940,Kissing Jessica Stein,1000000,2001,6.7
4408,95,190666,"A Woman, a Gun and a Noodle Shop",,2009,5.7
4409,90,,Kickboxer: Vengeance,17000000,2016,9.1
4410,95,,Spellbound,1696377,1945,7.6
4411,103,5132222,Exotica,2000000,1994,7.2
4412,110,2365931,Buffalo '66,1500000,1998,7.5
4413,103,54000000,Insidious,1500000,2010,6.8
4414,92,,Repo Man,1500000,1984,6.9
4415,114,1221261,Nine Queens,1500000,2000,7.9
4416,101,2408553,The Gatekeepers,,2012,7.6
4417,112,712294,The Ballad of Jack and Rose,1500000,2005,6.7
4418,104,3447339,The To Do List,1500000,2013,5.8
4419,99,418953,Killing Zoe,1500000,1993,6.5
4420,98,406035,The Believer,1500000,2001,7.2
4421,107,402820,Snow Angels,,2007,6.9
4422,93,,Unsullied,1500000,2014,5.5
4423,100,373967,Session 9,1500000,2001,6.5
4424,80,194568,I Want Someone to Eat Cheese With,1500000,2006,6.2
4425,94,,Mooz-Lum,,2010,6.7
4426,93,,Hatchet,1500000,2006,5.7
4427,87,163245,Modern Times,1500000,1936,8.6
4428,91,119841,Stolen Summer,1500000,2002,6.5
4429,84,173066,My Name Is Bruce,1500000,2007,6.3
4430,90,92362,The Salon,1500000,2005,4.3
4431,98,105943,Road Hard,1500000,2015,6.1
4432,108,,Forty Shades of Blue,1500000,2005,6
4433,124,183490,Amigo,1700000,2010,5.8
4434,95,3478,Pontypool,1500000,2008,6.7
4435,90,52166,Trucker,2000000,2008,6.7
4436,93,,Me You and Five Bucks,1500000,2015,7.6
4437,101,1163508,The Lords of Salem,2500000,2012,5.1
4438,107,,Housebound,350000,2014,6.8
4439,20,,Wal-Mart: The High Cost of Low Price,1500000,2005,6.8
4440,87,,Fetching Cody,1500000,2005,6.8
4441,98,,Once Upon a Time in Queens,1500000,2013,6.3
4442,112,,Closer to the Moon,5000000,2014,7.1
4443,82,,Mutant World,1500000,2014,2.8
4444,102,,Growing Up Smith,2000000,2015,8.2
4445,97,,Checkmate,1500000,2015,3.1
4446,130,80000000,Jack Reacher,60000000,2012,7
4447,101,,#Horror,1500000,2015,3.3
4448,93,,Wind Walkers,2000000,2015,3.6
4449,83,185000000,Snow White and the Seven Dwarfs,2000000,1937,7.7
4450,106,304124,The Holy Girl,1400000,2004,6.7
4451,113,,Shalako,1455000,1968,5.5
4452,94,36830,Incident at Loch Ness,1400000,2004,6.6
4453,101,,The Dog Lover,2000000,2016,4.8
4454,99,,Girl House,3150000,2014,5.5
4455,76,231186,The Blue Room,,2014,6.3
4456,91,,House at the End of the Drive,1400000,2014,6.9
4457,105,,Batman: The Movie,1377800,1966,6.5
4458,120,3650677,"Lock, Stock and Two Smoking Barrels",960000,1998,8.2
4459,105,,The Ballad of Gregorio Cortez,1250000,1982,7.1
4460,120,,"The Streets of San Francisco            ",,,7.3
4461,105,1647780,The Celebration,1300000,1998,8.1
4462,95,695229,Trees Lounge,1300000,1996,7.2
4463,135,638951,Journey from the Fall,1592000,2006,7.4
4464,105,609042,The Basket,1300000,1999,6.5
4465,83,1521,Eddie: The Sleepwalking Cannibal,1500000,2012,5.7
4466,111,32900000,Mercury Rising,60000000,1998,6.1
4467,60,,"Space: Above and Beyond            ",5000000,,7.7
4468,135,,Queen of the Mountains,1400000,2014,8.7
4469,88,,Def-Con 4,1750000,1985,4.3
4470,87,19539,The Hebrew Hammer,1000000,2003,6.2
4471,97,100358,Neal 'N' Nikki,1500000,2005,3.3
4472,82,,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,1300000,2010,2.7
4473,103,,Forget Me Not,1300000,2009,5.2
4474,130,,Rebecca,1288000,1940,8.2
4475,87,19100000,Friday the 13th Part 2,1250000,1981,6.1
4476,101,,The Lost Weekend,1250000,1945,8
4477,96,,C.H.U.D.,1250000,1984,5.5
4478,80,2833383,Filly Brown,427000,2012,5.7
4479,87,,The Lion of Judah,15000000,2011,3.7
4480,92,,Niagara,1250000,1953,7.1
4481,118,,How Green Was My Valley,1250000,1941,7.8
4482,27,,"The Girlfriend Experience            ",,,7.3
4483,123,,Da Sweet Blood of Jesus,1420000,2014,4.1
4484,100,24700000,"Sex, Lies, and Videotape",1200000,1989,7.2
4485,103,55200000,Saw,1200000,2004,7.7
4486,100,18500000,Super Troopers,1200000,2001,7.1
4487,99,,The Algerian,1300000,2014,7.6
4488,89,11278,The Amazing Catfish,1300000,2013,7
4489,104,79400000,The Day the Earth Stood Still,80000000,2008,5.5
4490,114,13900000,Monsoon Wedding,7000000,2001,7.4
4491,111,9180275,You Can Count on Me,1200000,2000,7.7
4492,99,,The Trouble with Harry,1200000,1955,7.2
4493,110,22500000,Lucky Number Slevin,27000000,2006,7.8
4494,85,2199853,But I'm a Cheerleader,1200000,1999,6.6
4495,113,2859955,Home Run,1200000,2013,6
4496,99,2812029,Reservoir Dogs,1200000,1992,8.4
4497,83,,The Blue Bird,,1940,6.5
4498,142,6100000,"The Good, the Bad and the Ugly",1200000,1966,8.9
4499,112,375723,The Second Mother,4000000,2015,7.9
4500,108,594904,Blue Like Jazz,1200000,2012,6
4501,88,58936,Down and Out with the Dolls,1200000,2001,6.1
4502,97,24784,"Pink Ribbons, Inc.",1200000,2011,7.4
4503,85,7826,Certifiably Jonathan,1200000,2007,6.2
4504,103,,Q,1500000,2011,5.6
4505,110,3830,The Knife of Don Juan,1200000,2013,7.2
4506,88,,Grand Theft Parsons,,2003,6.1
4507,76,,Extreme Movie,,2008,3.8
4508,100,,The Charge of the Light Brigade,1200000,1936,7.1
4509,99,,Below Zero,1200000,2011,4.5
4510,84,,Crowsnest,1200000,2012,3.8
4511,91,2850263,Airborne,2600000,1993,6.2
4512,97,,Cotton Comes to Harlem,1200000,1970,6.6
4513,84,,The Wicked Within,1200000,2015,4.6
4514,100,,Bleeding Hearts,1200000,2015,4.2
4515,94,16100000,Waiting...,3000000,2005,6.8
4516,90,6013,Dead Man's Shoes,695393,2004,7.7
4517,,,"Wolf Creek            ",,,7.1
4518,92,1400000,From a Whisper to a Scream,1100000,1987,5.9
4519,105,247740,Sex with Strangers,,2002,4.7
4520,73,39659,Dracula: Pages from a Virgin's Diary,1600000,2002,7
4521,116,,Faith Like Potatoes,10000000,2006,6.9
4522,110,56129,Beyond the Black Rainbow,1100000,2010,6.1
4523,102,4105123,The Raid: Redemption,1100000,2011,7.6
4524,89,,The Dead Undead,1100000,2010,3
4525,76,,The Vatican Exorcisms,1100000,2013,2.6
4526,82,,Casablanca,950000,1942,8.6
4527,89,,Lake Mungo,1400000,2008,6.1
4528,150,,Rocket Singh: Salesman of the Year,,2009,7.5
4529,89,,Silent Running,1000000,1972,6.7
4530,145,117000000,Rocky,960000,1976,8.1
4531,91,,The Sleepwalker,1100000,2014,4.9
4532,89,21400000,The Fog,1000000,1980,6.8
4533,121,,Tom Jones,1000000,1963,6.8
4534,83,31500000,Unfriended,1000000,2014,5.7
4535,110,,Taxi Driver,1300000,1976,8.3
4536,91,18000000,The Howling,1000000,1981,6.6
4537,110,16100000,Dr. No,1100000,1962,7.3
4538,86,18100000,Chernobyl Diaries,1000000,2012,5
4539,86,14600000,Hellraiser,1000000,1987,7
4540,120,20800000,God's Not Dead 2,5000000,2016,3.4
4541,90,10000000,Cry_Wolf,1000000,2005,5.9
4542,99,10000000,Godzilla 2000,1000000000,1999,6
4543,112,9701559,Blue Valentine,3500000,2010,7.4
4544,103,9013113,Transamerica,1000000,2005,7.4
4545,83,53200000,The Devil Inside,1000000,2012,4.2
4546,109,9000000,Beyond the Valley of the Dolls,900000,1970,6.2
4547,89,,Love Me Tender,1000000,1956,6.2
4548,96,23800000,An Inconvenient Truth,,2006,7.5
